file_name,group,label,bbox_x_center,bbox_y_center,bbox_width,bbox_height,category,revised,path
rev22__20__20_20221021 (422).txt,val,15,0.3893,0.477,0.142,0.1303,Sus scrofa,alba,donanet\images\val\rev22__20__20_20221021 (422)
rev22__20__20_20221023 (459).txt,val,15,0.8129,0.6277,0.1308,0.2185,Sus scrofa,alba,donanet\images\val\rev22__20__20_20221023 (459)
rev22__20__20_20221125 (931).txt,val,15,0.4026,0.483,0.1354,0.1585,Sus scrofa,alba,donanet\images\val\rev22__20__20_20221125 (931)
rev22__20__20_20221126 (1162).txt,val,10,0.4135,0.4885,0.8262,0.977,Homo sapiens,alba,donanet\images\val\rev22__20__20_20221126 (1162)
rev22__21__21_20220915 (38).txt,val,7,0.7645,0.6633,0.0658,0.0911,Dama dama,alba,donanet\images\val\rev22__21__21_20220915 (38)
rev22__21__21_20220915 (38).txt,val,7,0.9156,0.6903,0.1687,0.5762,Dama dama,alba,donanet\images\val\rev22__21__21_20220915 (38)
rev22__21__21_20220915 (45).txt,val,7,0.8143,0.6581,0.0504,0.0452,Dama dama,alba,donanet\images\val\rev22__21__21_20220915 (45)
rev22__21__21_20220915 (45).txt,val,7,0.9043,0.6588,0.0554,0.2733,Dama dama,alba,donanet\images\val\rev22__21__21_20220915 (45)
rev22__21__21_20220916 (287).txt,val,7,0.1456,0.5573,0.1145,0.1888,Dama dama,alba,donanet\images\val\rev22__21__21_20220916 (287)
rev22__21__21_20220920 (364).txt,val,7,0.1694,0.5573,0.1479,0.2466,Dama dama,alba,donanet\images\val\rev22__21__21_20220920 (364)
rev22__21__21_20220920 (479).txt,val,7,0.7708,0.5581,0.3608,0.8392,Dama dama,alba,donanet\images\val\rev22__21__21_20220920 (479)
rev22__21__21_20221029 (986).txt,val,7,0.3629,0.5703,0.1808,0.3288,Dama dama,alba,donanet\images\val\rev22__21__21_20221029 (986)
rev22__21__21_20221029 (988).txt,val,7,0.6489,0.6122,0.102,0.2437,Dama dama,alba,donanet\images\val\rev22__21__21_20221029 (988)
rev22__21__21_20221108 (1699).txt,val,7,0.0883,0.5873,0.1766,0.2666,Dama dama,alba,donanet\images\val\rev22__21__21_20221108 (1699)
rev22__21__21_20221108 (1702).txt,val,7,0.4653,0.6589,0.2224,0.2437,Dama dama,alba,donanet\images\val\rev22__21__21_20221108 (1702)
rev22__21__21_20221116 (2427).txt,val,9,0.1849,0.5336,0.0875,0.2081,Equus sp,alba,donanet\images\val\rev22__21__21_20221116 (2427)
rev22__21__21_20221116 (2427).txt,val,9,0.062,0.5088,0.1241,0.277,Equus sp,alba,donanet\images\val\rev22__21__21_20221116 (2427)
rev22__21__21_20221118 (2545).txt,val,7,0.2886,0.6329,0.1133,0.2688,Dama dama,alba,donanet\images\val\rev22__21__21_20221118 (2545)
rev22__21__21_20221123 (3066).txt,val,7,0.2628,0.5947,0.1283,0.2014,Dama dama,alba,donanet\images\val\rev22__21__21_20221123 (3066)
rev22__21__21_20221124 (3131).txt,val,10,0.2031,0.49,0.4062,0.977,Homo sapiens,alba,donanet\images\val\rev22__21__21_20221124 (3131)
rev22__21__21_20221124 (3133).txt,val,10,0.4998,0.4896,0.9995,0.9762,Homo sapiens,alba,donanet\images\val\rev22__21__21_20221124 (3133)
rev22__22__22_20221002 (295).txt,val,14,0.7116,0.6028,0.1308,0.1051,Vulpes vulpes,alba,donanet\images\val\rev22__22__22_20221002 (295)
rev22__22__22_20221126 (702).txt,val,10,0.7641,0.4251,0.2466,0.8488,Homo sapiens,alba,donanet\images\val\rev22__22__22_20221126 (702)
rev22__22__22_20221126 (713).txt,val,10,0.4998,0.4892,0.9995,0.977,Homo sapiens,alba,donanet\images\val\rev22__22__22_20221126 (713)
rev22__24__24_20221001 (494).txt,val,15,0.5935,0.6707,0.3554,0.4422,Sus scrofa,alba,donanet\images\val\rev22__24__24_20221001 (494)
rev22__24__24_20221022 (642).txt,val,15,0.497,0.5974,0.1958,0.2599,Sus scrofa,alba,donanet\images\val\rev22__24__24_20221022 (642)
rev22__24__24_20221022 (644).txt,val,15,0.3406,0.5592,0.1154,0.2177,Sus scrofa,alba,donanet\images\val\rev22__24__24_20221022 (644)
rev22__24__24_20221023 (666).txt,val,15,0.7166,0.6477,0.2516,0.3118,Sus scrofa,alba,donanet\images\val\rev22__24__24_20221023 (666)
rev22__24__24_20221023 (669).txt,val,15,0.4012,0.5747,0.1274,0.234,Sus scrofa,alba,donanet\images\val\rev22__24__24_20221023 (669)
rev22__24__24_20221027 (724).txt,val,15,0.2684,0.5332,0.0971,0.1733,Sus scrofa,alba,donanet\images\val\rev22__24__24_20221027 (724)
rev22__24__24_20221028 (747).txt,val,15,0.4635,0.5132,0.1262,0.1288,Sus scrofa,alba,donanet\images\val\rev22__24__24_20221028 (747)
rev22__24__24_20221102 (799).txt,val,15,0.7906,0.6722,0.2854,0.3296,Sus scrofa,alba,donanet\images\val\rev22__24__24_20221102 (799)
rev22__24__24_20221102 (803).txt,val,15,0.9406,0.7944,0.1187,0.2051,Sus scrofa,alba,donanet\images\val\rev22__24__24_20221102 (803)
rev22__24__24_20221102 (803).txt,val,15,0.8422,0.6951,0.2604,0.3,Sus scrofa,alba,donanet\images\val\rev22__24__24_20221102 (803)
rev22__24__24_20221102 (803).txt,val,15,0.3468,0.5636,0.1004,0.2162,Sus scrofa,alba,donanet\images\val\rev22__24__24_20221102 (803)
rev22__24__24_20221107 (853).txt,val,15,0.2162,0.5114,0.09,0.1666,Sus scrofa,alba,donanet\images\val\rev22__24__24_20221107 (853)
rev22__24__24_20221108 (878).txt,val,15,0.1924,0.4906,0.0925,0.1429,Sus scrofa,alba,donanet\images\val\rev22__24__24_20221108 (878)
rev22__24__24_20221108 (878).txt,val,15,0.5212,0.6085,0.1391,0.2525,Sus scrofa,alba,donanet\images\val\rev22__24__24_20221108 (878)
rev22__24__24_20221108 (912).txt,val,15,0.6141,0.6726,0.2416,0.2281,Sus scrofa,alba,donanet\images\val\rev22__24__24_20221108 (912)
rev22__24__24_20221110 (932).txt,val,15,0.3989,0.5495,0.127,0.1392,Sus scrofa,alba,donanet\images\val\rev22__24__24_20221110 (932)
rev22__24__24_20221113 (1001).txt,val,15,0.2464,0.5239,0.0871,0.1725,Sus scrofa,alba,donanet\images\val\rev22__24__24_20221113 (1001)
rev22__24__24_20221115 (1070).txt,val,15,0.8606,0.6699,0.2787,0.3296,Sus scrofa,alba,donanet\images\val\rev22__24__24_20221115 (1070)
rev22__24__24_20221116 (1079).txt,val,15,0.5572,0.6376,0.2637,0.3303,Sus scrofa,alba,donanet\images\val\rev22__24__24_20221116 (1079)
rev22__24__24_20221116 (1090).txt,val,15,0.389,0.558,0.1341,0.2125,Sus scrofa,alba,donanet\images\val\rev22__24__24_20221116 (1090)
rev22__24__24_20221122 (1414).txt,val,15,0.5896,0.5692,0.0375,0.1237,Sus scrofa,alba,donanet\images\val\rev22__24__24_20221122 (1414)
rev22__24__24_20221122 (1414).txt,val,15,0.1238,0.7163,0.2475,0.3585,Sus scrofa,alba,donanet\images\val\rev22__24__24_20221122 (1414)
rev22__24__24_20221122 (1416).txt,val,15,0.5869,0.567,0.0379,0.1222,Sus scrofa,alba,donanet\images\val\rev22__24__24_20221122 (1416)
rev22__24__24_20221122 (1416).txt,val,15,0.1031,0.7121,0.2062,0.3666,Sus scrofa,alba,donanet\images\val\rev22__24__24_20221122 (1416)
rev22__24__24_20221126 (1589).txt,val,10,0.5416,0.4896,0.28,0.9792,Homo sapiens,alba,donanet\images\val\rev22__24__24_20221126 (1589)
rev22__24__24_20221126 (1596).txt,val,10,0.5632,0.4888,0.8733,0.9762,Homo sapiens,alba,donanet\images\val\rev22__24__24_20221126 (1596)
rev22__25__25_20221126 (596).txt,val,10,0.3444,0.4892,0.6887,0.977,Homo sapiens,alba,donanet\images\val\rev22__25__25_20221126 (596)
rev22__28__28_20220915 (1).txt,val,10,0.6197,0.4489,0.3004,0.8948,Homo sapiens,alba,donanet\images\val\rev22__28__28_20220915 (1)
rev22__28__28_20221112 (1232).txt,val,15,0.2827,0.66,0.5645,0.6355,Sus scrofa,alba,donanet\images\val\rev22__28__28_20221112 (1232)
rev22__28__28_20221112 (1235).txt,val,14,0.3516,0.6473,0.1566,0.154,Vulpes vulpes,alba,donanet\images\val\rev22__28__28_20221112 (1235)
rev22__2__2_20220915 (5).txt,val,10,0.851,0.4896,0.2979,0.9792,Homo sapiens,alba,donanet\images\val\rev22__2__2_20220915 (5)
rev22__2__2_20220918 (160).txt,val,7,0.6156,0.4896,0.7679,0.9762,Dama dama,alba,donanet\images\val\rev22__2__2_20220918 (160)
rev22__2__2_20220922 (284).txt,val,7,0.2546,0.5684,0.0883,0.1577,Dama dama,alba,donanet\images\val\rev22__2__2_20220922 (284)
rev22__2__2_20220922 (295).txt,val,7,0.9278,0.7054,0.1441,0.2451,Dama dama,alba,donanet\images\val\rev22__2__2_20220922 (295)
rev22__2__2_20221005 (694).txt,val,14,0.3418,0.6659,0.2245,0.1629,Vulpes vulpes,alba,donanet\images\val\rev22__2__2_20221005 (694)
rev22__2__2_20221009 (817).txt,val,7,0.7937,0.6199,0.1866,0.3674,Dama dama,alba,donanet\images\val\rev22__2__2_20221009 (817)
rev22__2__2_20221009 (819).txt,val,7,0.3106,0.5388,0.2229,0.4348,Dama dama,alba,donanet\images\val\rev22__2__2_20221009 (819)
rev22__2__2_20221011 (875).txt,val,9,0.4576,0.5755,0.1662,0.154,Equus sp,alba,donanet\images\val\rev22__2__2_20221011 (875)
rev22__2__2_20221013 (949).txt,val,7,0.7728,0.657,0.3066,0.3125,Dama dama,alba,donanet\images\val\rev22__2__2_20221013 (949)
rev22__2__2_20221013 (952).txt,val,7,0.6318,0.5644,0.292,0.3985,Dama dama,alba,donanet\images\val\rev22__2__2_20221013 (952)
rev22__2__2_20221029 (1503).txt,val,7,0.3973,0.4888,0.7929,0.9762,Dama dama,alba,donanet\images\val\rev22__2__2_20221029 (1503)
rev22__2__2_20221110 (1873).txt,val,14,0.2381,0.6836,0.3145,0.2399,Vulpes vulpes,alba,donanet\images\val\rev22__2__2_20221110 (1873)
rev22__2__2_20221116 (2078).txt,val,9,0.13,0.4899,0.0583,0.2496,Equus sp,alba,donanet\images\val\rev22__2__2_20221116 (2078)
rev22__2__2_20221116 (2078).txt,val,9,0.1881,0.5026,0.0637,0.2229,Equus sp,alba,donanet\images\val\rev22__2__2_20221116 (2078)
rev22__2__2_20221118 (2177).txt,val,14,0.3072,0.6284,0.1362,0.1266,Vulpes vulpes,alba,donanet\images\val\rev22__2__2_20221118 (2177)
rev22__2__2_20221122 (2367).txt,val,15,0.2705,0.5929,0.0871,0.1222,Sus scrofa,alba,donanet\images\val\rev22__2__2_20221122 (2367)
rev22__2__2_20221122 (2367).txt,val,15,0.0737,0.5551,0.1474,0.177,Sus scrofa,alba,donanet\images\val\rev22__2__2_20221122 (2367)
rev22__2__2_20221123 (2377).txt,val,9,0.2396,0.5014,0.1733,0.234,Equus sp,alba,donanet\images\val\rev22__2__2_20221123 (2377)
rev22__2__2_20221125 (2523).txt,val,10,0.5,0.4896,1.0,0.9748,Homo sapiens,alba,donanet\images\val\rev22__2__2_20221125 (2523)
rev22__31__31_20221017 (106).txt,val,15,0.3648,0.4896,0.7295,0.9762,Sus scrofa,alba,donanet\images\val\rev22__31__31_20221017 (106)
rev22__32__32_20220915 (7).txt,val,10,0.8347,0.4211,0.2904,0.8407,Homo sapiens,alba,donanet\images\val\rev22__32__32_20220915 (7)
rev22__32__32_20220915 (7).txt,val,10,0.4291,0.387,0.2408,0.7711,Homo sapiens,alba,donanet\images\val\rev22__32__32_20220915 (7)
rev22__32__32_20220919 (796).txt,val,14,0.2712,0.637,0.125,0.237,Vulpes vulpes,alba,donanet\images\val\rev22__32__32_20220919 (796)
rev22__32__32_20221107 (5332).txt,val,14,0.4101,0.6388,0.2062,0.2422,Vulpes vulpes,alba,donanet\images\val\rev22__32__32_20221107 (5332)
rev22__32__32_20221109 (5333).txt,val,14,0.412,0.5888,0.1416,0.1777,Vulpes vulpes,alba,donanet\images\val\rev22__32__32_20221109 (5333)
rev22__32__32_20221126 (5399).txt,val,10,0.5,0.4896,1.0,0.9762,Homo sapiens,alba,donanet\images\val\rev22__32__32_20221126 (5399)
rev22__33__33_20220914 (7).txt,val,10,0.8772,0.4896,0.2454,0.9792,Homo sapiens,alba,donanet\images\val\rev22__33__33_20220914 (7)
rev22__33__33_20220914 (7).txt,val,10,0.6345,0.7322,0.2158,0.4911,Homo sapiens,alba,donanet\images\val\rev22__33__33_20220914 (7)
rev22__33__33_20220923 (108).txt,val,7,0.561,0.4915,0.5712,0.9711,Dama dama,alba,donanet\images\val\rev22__33__33_20220923 (108)
rev22__33__33_20220923 (111).txt,val,7,0.1745,0.6073,0.1274,0.5748,Dama dama,alba,donanet\images\val\rev22__33__33_20220923 (111)
rev22__33__33_20220923 (77).txt,val,7,0.3578,0.5014,0.1483,0.3377,Dama dama,alba,donanet\images\val\rev22__33__33_20220923 (77)
rev22__33__33_20220923 (91).txt,val,7,0.5066,0.624,0.1733,0.5948,Dama dama,alba,donanet\images\val\rev22__33__33_20220923 (91)
rev22__33__33_20220923 (97).txt,val,7,0.6647,0.5337,0.347,0.8881,Dama dama,alba,donanet\images\val\rev22__33__33_20220923 (97)
rev22__33__33_20220924 (126).txt,val,15,0.6218,0.6136,0.1604,0.1725,Sus scrofa,alba,donanet\images\val\rev22__33__33_20220924 (126)
rev22__33__33_20221018 (186).txt,val,15,0.523,0.5144,0.112,0.1059,Sus scrofa,alba,donanet\images\val\rev22__33__33_20221018 (186)
rev22__33__33_20221028 (205).txt,val,14,0.6053,0.5603,0.0617,0.0926,Vulpes vulpes,alba,donanet\images\val\rev22__33__33_20221028 (205)
rev22__33__33_20221028 (207).txt,val,14,0.4464,0.6248,0.1087,0.1133,Vulpes vulpes,alba,donanet\images\val\rev22__33__33_20221028 (207)
rev22__33__33_20221030 (232).txt,val,15,0.9693,0.65,0.0612,0.2037,Sus scrofa,alba,donanet\images\val\rev22__33__33_20221030 (232)
rev22__33__33_20221101 (276).txt,val,15,0.2166,0.7129,0.2258,0.2318,Sus scrofa,alba,donanet\images\val\rev22__33__33_20221101 (276)
rev22__33__33_20221114 (548).txt,val,15,0.6729,0.5218,0.0883,0.0867,Sus scrofa,alba,donanet\images\val\rev22__33__33_20221114 (548)
rev22__33__33_20221114 (553).txt,val,15,0.4929,0.5403,0.0892,0.0807,Sus scrofa,alba,donanet\images\val\rev22__33__33_20221114 (553)
rev22__33__33_20221124 (621).txt,val,10,0.3117,0.4888,0.6225,0.9762,Homo sapiens,alba,donanet\images\val\rev22__33__33_20221124 (621)
rev22__35__35_20220916 (27).txt,val,14,0.3356,0.6369,0.1179,0.1362,Vulpes vulpes,alba,donanet\images\val\rev22__35__35_20220916 (27)
rev22__35__35_20221125 (1194).txt,val,10,0.933,0.4655,0.1337,0.9281,Homo sapiens,alba,donanet\images\val\rev22__35__35_20221125 (1194)
rev22__38__38_20220926 (1995).txt,val,9,0.6758,0.7025,0.1866,0.3444,Equus sp,alba,donanet\images\val\rev22__38__38_20220926 (1995)
rev22__38__38_20220926 (1995).txt,val,9,0.4998,0.4911,0.9995,0.9792,Equus sp,alba,donanet\images\val\rev22__38__38_20220926 (1995)
rev22__39__39_20220914 (1).txt,val,10,0.4941,0.4537,0.3616,0.9059,Homo sapiens,alba,donanet\images\val\rev22__39__39_20220914 (1)
rev22__39__39_20220914 (1).txt,val,10,0.27,0.407,0.1375,0.8125,Homo sapiens,alba,donanet\images\val\rev22__39__39_20220914 (1)
rev22__39__39_20220930 (1780).txt,val,15,0.4393,0.7403,0.3904,0.4748,Sus scrofa,alba,donanet\images\val\rev22__39__39_20220930 (1780)
rev22__39__39_20221025 (2234).txt,val,15,0.5188,0.6792,0.1929,0.237,Sus scrofa,alba,donanet\images\val\rev22__39__39_20221025 (2234)
rev22__39__39_20221111 (2363).txt,val,15,0.7374,0.7569,0.3358,0.4414,Sus scrofa,alba,donanet\images\val\rev22__39__39_20221111 (2363)
rev22__39__39_20221125 (2712).txt,val,10,0.7852,0.4888,0.4295,0.9777,Homo sapiens,alba,donanet\images\val\rev22__39__39_20221125 (2712)
rev22__39__39_20221125 (2713).txt,val,10,0.6697,0.4896,0.5262,0.9777,Homo sapiens,alba,donanet\images\val\rev22__39__39_20221125 (2713)
rev22__41__41_20220914 (1).txt,val,10,0.7114,0.4751,0.1895,0.7118,Homo sapiens,alba,donanet\images\val\rev22__41__41_20220914 (1)
rev22__41__41_20220914 (1).txt,val,10,0.8403,0.4762,0.1424,0.9525,Homo sapiens,alba,donanet\images\val\rev22__41__41_20220914 (1)
rev22__41__41_20220914 (1).txt,val,10,0.4943,0.4585,0.1962,0.717,Homo sapiens,alba,donanet\images\val\rev22__41__41_20220914 (1)
rev22__41__41_20221027 (187).txt,val,15,0.5558,0.6791,0.1899,0.2385,Sus scrofa,alba,donanet\images\val\rev22__41__41_20221027 (187)
rev22__41__41_20221120 (271).txt,val,15,0.1319,0.7166,0.1454,0.377,Sus scrofa,alba,donanet\images\val\rev22__41__41_20221120 (271)
rev22__41__41_20221124 (307).txt,val,10,0.2894,0.4214,0.2049,0.8325,Homo sapiens,alba,donanet\images\val\rev22__41__41_20221124 (307)
rev22__41__41_20221124 (310).txt,val,10,0.174,0.4896,0.3479,0.9792,Homo sapiens,alba,donanet\images\val\rev22__41__41_20221124 (310)
rev22__41__41_20221124 (317).txt,val,10,0.5,0.49,1.0,0.977,Homo sapiens,alba,donanet\images\val\rev22__41__41_20221124 (317)
rev22__42__42_20220914 (1).txt,val,10,0.5397,0.3907,0.127,0.5622,Homo sapiens,alba,donanet\images\val\rev22__42__42_20220914 (1)
rev22__42__42_20220917 (22).txt,val,15,0.8528,0.674,0.2941,0.6103,Sus scrofa,alba,donanet\images\val\rev22__42__42_20220917 (22)
rev22__42__42_20221124 (195).txt,val,10,0.4998,0.4892,0.9995,0.977,Homo sapiens,alba,donanet\images\val\rev22__42__42_20221124 (195)
rev22__44__44_20220914 (5).txt,val,10,0.6572,0.4189,0.1787,0.8348,Homo sapiens,alba,donanet\images\val\rev22__44__44_20220914 (5)
rev22__44__44_20220914 (5).txt,val,10,0.4708,0.5366,0.1,0.3548,Homo sapiens,alba,donanet\images\val\rev22__44__44_20220914 (5)
rev22__44__44_20220927 (94).txt,val,9,0.9445,0.5217,0.1108,0.3355,Equus sp,alba,donanet\images\val\rev22__44__44_20220927 (94)
rev22__44__44_20221120 (352).txt,val,10,0.2271,0.557,0.0983,0.3229,Homo sapiens,alba,donanet\images\val\rev22__44__44_20221120 (352)
rev22__44__44_20221120 (360).txt,val,10,0.206,0.5199,0.1337,0.4874,Homo sapiens,alba,donanet\images\val\rev22__44__44_20221120 (360)
rev22__44__44_20221120 (360).txt,val,10,0.3895,0.4925,0.1208,0.5288,Homo sapiens,alba,donanet\images\val\rev22__44__44_20221120 (360)
rev22__46__46_20220914 (1).txt,val,10,0.5542,0.4166,0.1995,0.8318,Homo sapiens,alba,donanet\images\val\rev22__46__46_20220914 (1)
rev22__46__46_20220928 (375).txt,val,15,0.5395,0.711,0.2508,0.3111,Sus scrofa,alba,donanet\images\val\rev22__46__46_20220928 (375)
rev22__46__46_20221006 (505).txt,val,9,0.057,0.4851,0.1141,0.6148,Equus sp,alba,donanet\images\val\rev22__46__46_20221006 (505)
rev22__46__46_20221007 (524).txt,val,7,0.864,0.6177,0.1879,0.2592,Dama dama,alba,donanet\images\val\rev22__46__46_20221007 (524)
rev22__46__46_20221007 (525).txt,val,7,0.8174,0.6237,0.1766,0.2474,Dama dama,alba,donanet\images\val\rev22__46__46_20221007 (525)
rev22__46__46_20221007 (526).txt,val,7,0.7638,0.6214,0.1587,0.2488,Dama dama,alba,donanet\images\val\rev22__46__46_20221007 (526)
rev22__46__46_20221007 (529).txt,val,7,0.5257,0.6348,0.1099,0.2074,Dama dama,alba,donanet\images\val\rev22__46__46_20221007 (529)
rev22__46__46_20221107 (1243).txt,val,9,0.8145,0.4781,0.3708,0.6244,Equus sp,alba,donanet\images\val\rev22__46__46_20221107 (1243)
rev22__46__46_20221107 (1245).txt,val,9,0.3335,0.4185,0.667,0.7599,Equus sp,alba,donanet\images\val\rev22__46__46_20221107 (1245)
rev22__46__46_20221116 (1332).txt,val,15,0.7146,0.6658,0.2045,0.3392,Sus scrofa,alba,donanet\images\val\rev22__46__46_20221116 (1332)
rev22__46__46_20221116 (1332).txt,val,15,0.9232,0.6658,0.1525,0.2014,Sus scrofa,alba,donanet\images\val\rev22__46__46_20221116 (1332)
rev22__46__46_20221121 (1379).txt,val,15,0.245,0.7436,0.4891,0.4696,Sus scrofa,alba,donanet\images\val\rev22__46__46_20221121 (1379)
rev22__47__47_20220914 (8).txt,val,10,0.1952,0.4896,0.3137,0.9762,Homo sapiens,alba,donanet\images\val\rev22__47__47_20220914 (8)
rev22__47__47_20220915 (58).txt,val,15,0.0427,0.5889,0.0271,0.0711,Sus scrofa,alba,donanet\images\val\rev22__47__47_20220915 (58)
rev22__47__47_20220915 (58).txt,val,15,0.5189,0.5915,0.0546,0.063,Sus scrofa,alba,donanet\images\val\rev22__47__47_20220915 (58)
rev22__47__47_20220920 (98).txt,val,15,0.6349,0.5522,0.03,0.06,Sus scrofa,alba,donanet\images\val\rev22__47__47_20220920 (98)
rev22__47__47_20220920 (98).txt,val,15,0.3528,0.5929,0.0617,0.063,Sus scrofa,alba,donanet\images\val\rev22__47__47_20220920 (98)
rev22__47__47_20220920 (98).txt,val,15,0.0392,0.5781,0.0517,0.0644,Sus scrofa,alba,donanet\images\val\rev22__47__47_20220920 (98)
rev22__47__47_20220925 (145).txt,val,15,0.3724,0.5563,0.0508,0.0504,Sus scrofa,alba,donanet\images\val\rev22__47__47_20220925 (145)
rev22__47__47_20221005 (254).txt,val,15,0.0964,0.5666,0.0904,0.1037,Sus scrofa,alba,donanet\images\val\rev22__47__47_20221005 (254)
rev22__47__47_20221011 (283).txt,val,15,0.3717,0.5214,0.0483,0.0489,Sus scrofa,alba,donanet\images\val\rev22__47__47_20221011 (283)
rev22__47__47_20221011 (283).txt,val,15,0.3893,0.5599,0.0571,0.0548,Sus scrofa,alba,donanet\images\val\rev22__47__47_20221011 (283)
rev22__47__47_20221011 (289).txt,val,15,0.3981,0.5514,0.0254,0.0422,Sus scrofa,alba,donanet\images\val\rev22__47__47_20221011 (289)
rev22__47__47_20221016 (422).txt,val,15,0.5908,0.5899,0.1033,0.1,Sus scrofa,alba,donanet\images\val\rev22__47__47_20221016 (422)
rev22__47__47_20221020 (503).txt,val,15,0.3351,0.6496,0.1404,0.1348,Sus scrofa,alba,donanet\images\val\rev22__47__47_20221020 (503)
rev22__47__47_20221029 (561).txt,val,15,0.2762,0.5759,0.1016,0.097,Sus scrofa,alba,donanet\images\val\rev22__47__47_20221029 (561)
rev22__47__47_20221031 (579).txt,val,15,0.4441,0.6262,0.115,0.1266,Sus scrofa,alba,donanet\images\val\rev22__47__47_20221031 (579)
rev22__47__47_20221104 (597).txt,val,15,0.6208,0.5632,0.0733,0.0867,Sus scrofa,alba,donanet\images\val\rev22__47__47_20221104 (597)
rev22__47__47_20221111 (628).txt,val,15,0.2599,0.547,0.0558,0.0896,Sus scrofa,alba,donanet\images\val\rev22__47__47_20221111 (628)
rev22__47__47_20221111 (630).txt,val,15,0.3552,0.5611,0.0796,0.0881,Sus scrofa,alba,donanet\images\val\rev22__47__47_20221111 (630)
rev22__47__47_20221111 (640).txt,val,15,0.7002,0.7629,0.5995,0.4296,Sus scrofa,alba,donanet\images\val\rev22__47__47_20221111 (640)
rev22__47__47_20221118 (668).txt,val,15,0.622,0.6581,0.125,0.1592,Sus scrofa,alba,donanet\images\val\rev22__47__47_20221118 (668)
rev22__47__47_20221118 (672).txt,val,15,0.3814,0.631,0.107,0.1392,Sus scrofa,alba,donanet\images\val\rev22__47__47_20221118 (672)
rev22__47__47_20221124 (769).txt,val,10,0.3219,0.4892,0.6254,0.977,Homo sapiens,alba,donanet\images\val\rev22__47__47_20221124 (769)
rev22__48__48_20220914 (14).txt,val,10,0.858,0.4266,0.1729,0.8533,Homo sapiens,alba,donanet\images\val\rev22__48__48_20220914 (14)
rev22__48__48_20220914 (14).txt,val,10,0.5181,0.4096,0.1312,0.8177,Homo sapiens,alba,donanet\images\val\rev22__48__48_20220914 (14)
rev22__48__48_20220914 (14).txt,val,10,0.7166,0.3959,0.1441,0.7903,Homo sapiens,alba,donanet\images\val\rev22__48__48_20220914 (14)
rev22__48__48_20220914 (21).txt,val,10,0.9241,0.3944,0.1516,0.7888,Homo sapiens,alba,donanet\images\val\rev22__48__48_20220914 (21)
rev22__48__48_20220914 (21).txt,val,10,0.7201,0.3822,0.1362,0.7644,Homo sapiens,alba,donanet\images\val\rev22__48__48_20220914 (21)
